"id","tmdb_id","media_type","title","rating","tmdb_backdrop","tmdb_poster","release_date","overview","createdAt","updatedAt"
251,160588,"movie","Blue Jasmine",7,"https://image.tmdb.org/t/p/w780/9292R222w18nMIG9iRx92b0ez2.jpg","https://image.tmdb.org/t/p/w780/tXzOAeub5ZaxGv9vkJLtU0aNenl.jpg","2013-07-25","Jasmine French used to be on the top of the heap as a New York socialite, but now is returning to her estranged sister in San Francisco utterly ruined. As Jasmine struggles with her haunting memories of a privileged past bearing dark realities she ignored, she tries to recover in her present. Unfortunately, it all proves a losing battle as Jasmine's narcissistic hangups and their consequences begin to overwhelm her. In doing so, her old pretensions and new deceits begin to foul up everyone's lives, especially her own.","2017-12-11 16:48:54.682-05","2017-12-11 16:48:54.682-05"
252,2107,"movie","L.A. Story",6.5,"https://image.tmdb.org/t/p/w780/tICxGzjJit4yIRi0P8RvX8WPmVK.jpg","https://image.tmdb.org/t/p/w780/nWoF3yzKMoisiGybTPx1a4xaIKl.jpg","1991-02-08","With the help of a talking freeway billboard, a ""wacky weatherman"" tries to win the heart of an English newspaper reporter, who is struggling to make sense of the strange world of early-90s Los Angeles.","2017-12-11 16:48:57.684-05","2017-12-11 16:48:57.684-05"
253,97367,"movie","The Place Beyond the Pines",6.8,"https://image.tmdb.org/t/p/w780/kamIvkwKZUdUgxtudMThuY8EiJ4.jpg","https://image.tmdb.org/t/p/w780/cdsRBoAditFXVhSr8SgnJ2WTBkX.jpg","2013-03-20","A motorcycle stunt rider considers committing a crime in order to provide for his wife and child, an act that puts him on a collision course with a cop-turned-politician.","2017-12-11 16:49:00.688-05","2017-12-11 16:49:00.688-05"
254,76726,"movie","Chronicle",6.7,"https://image.tmdb.org/t/p/w780/sFX00F1vepUA6XO3gIWszJW2Tp8.jpg","https://image.tmdb.org/t/p/w780/6uaJhUNP1VXyRQS6cGyQD4RbZsj.jpg","2012-02-01","Three high school students make an incredible discovery, leading to their developing uncanny powers beyond their understanding. As they learn to control their abilities and use them to their advantage, their lives start to spin out of control, and their darker sides begin to take over.","2017-12-11 16:49:03.715-05","2017-12-11 16:49:03.715-05"
255,261392,"movie","American Ultra",6,"https://image.tmdb.org/t/p/w780/qZDbpjCcN3SJIITXgeexbQ3p6WX.jpg","https://image.tmdb.org/t/p/w780/auQHgr1FO6upJpXx1eYEeyq2sMs.jpg","2015-08-19","American Ultra is a fast-paced action comedy about Mike, a seemingly hapless and unmotivated stoner whose small-town life with his live-in girlfriend, Phoebe, is suddenly turned upside down.  Unbeknownst to him, Mike is actually a highly trained, lethal sleeper agent. In the blink of an eye, as his secret past comes back to haunt him, Mike is thrust into the middle of a deadly government operation and is forced to summon his inner action-hero in order to survive.","2017-12-11 16:49:05.176-05","2017-12-11 16:49:05.176-05"
256,629,"movie","The Usual Suspects",8.1,"https://image.tmdb.org/t/p/w780/c7e3nH3wtSBDrHRB63onrGptl6D.jpg","https://image.tmdb.org/t/p/w780/jgJoRWltoS17nD5MAQ1yK2Ztefw.jpg","1995-07-19","Held in an L.A. interrogation room, Verbal Kint attempts to convince the feds that a mythic crime lord, Keyser Soze, not only exists, but was also responsible for drawing him and his four partners into a multi-million dollar heist that ended with an explosion in San Pedro harbor – leaving few survivors. Verbal lures his interrogators with an incredible story of the crime lord's almost supernatural prowess.","2017-12-11 16:49:08.184-05","2017-12-11 16:49:08.184-05"
257,9693,"movie","Children of Men",7.4,"https://image.tmdb.org/t/p/w780/c5jNuPA19oGiEmbh8iFeAi6aHMI.jpg","https://image.tmdb.org/t/p/w780/gZ6i32Da76EUxta06GL2BxpC4Cn.jpg","2006-09-22","In 2027, in a chaotic world in which humans can no longer procreate, a former activist agrees to help transport a miraculously pregnant woman to a sanctuary at sea, where her child's birth may help scientists save the future of humankind.","2017-12-11 16:49:09.672-05","2017-12-11 16:49:09.672-05"
258,568,"movie","Apollo 13",7.3,"https://image.tmdb.org/t/p/w780/dx7htIWzPs50HEWP0lyvjfyfKyt.jpg","https://image.tmdb.org/t/p/w780/6JQ9z3V9x4vlU2GSZx2yNO0PvuX.jpg","1995-06-30","The true story of technical troubles that scuttle the Apollo 13 lunar mission in 1971, risking the lives of astronaut Jim Lovell and his crew, with the failed journey turning into a thrilling saga of heroism. Drifting more than 200,000 miles from Earth, the astronauts work furiously with the ground crew to avert tragedy.","2017-12-11 16:49:12.693-05","2017-12-11 16:49:12.693-05"
259,829,"movie","Chinatown",7.9,"https://image.tmdb.org/t/p/w780/uArEeO3U7ASyQA9UbMMyn3Z6Ajw.jpg","https://image.tmdb.org/t/p/w780/iIHO6FzF6lL4mA90rrmk3Y705XS.jpg","1974-06-20","Private eye Jake Gittes lives off of the murky moral climate of sunbaked, pre-World War II Southern California. Hired by a beautiful socialite to investigate her husband's extra-marital affair, Gittes is swept into a maelstrom of double dealings and deadly deceits, uncovering a web of personal and political scandals that come crashing together.","2017-12-11 16:49:14.214-05","2017-12-11 16:49:14.214-05"
260,157353,"movie","Transcendence",5.9,"https://image.tmdb.org/t/p/w780/oZY3DOlEZbEZvRxWynWkFTe4UgE.jpg","https://image.tmdb.org/t/p/w780/4eESVBvr7KEvPGUZVL5LDWsANda.jpg","2014-04-16","Two leading computer scientists work toward their goal of Technological Singularity,  as a radical anti-technology organization fights to prevent them from creating a world where computers can transcend the abilities of the human brain.","2017-12-11 16:49:17.173-05","2017-12-11 16:49:17.173-05"
261,979,"movie","Irreversible",7.1,"https://image.tmdb.org/t/p/w780/tvrxVtkXXpzcYvvuxOWyjslNvy0.jpg","https://image.tmdb.org/t/p/w780/xxgJJmReMLg01aaEIGLUC8JIjmh.jpg","2002-05-22","Events over the course of one traumatic night in Paris unfold in reverse-chronological order as the beautiful Alex is brutally raped and beaten by a stranger in the underpass. Her boyfriend and ex-lover take matters into their own hands by hiring two criminals to help them find the rapist so that they can exact revenge. A simultaneously beautiful and terrible examination of the destructive nature of cause and effect, and how time destroys everything.","2017-12-11 16:49:18.698-05","2017-12-11 16:49:18.698-05"
262,994,"movie","Straw Dogs",7.2,"https://image.tmdb.org/t/p/w780/62a4cj2LXU0cWLFfXNXdHbIUvu1.jpg","https://image.tmdb.org/t/p/w780/kn85ADdkCrL3I2uWfKKhxpjolU5.jpg","1971-12-29","A young American and his English wife come to rural England and face increasingly vicious local harassment.","2017-12-11 16:49:20.175-05","2017-12-11 16:49:20.175-05"
263,38073,"movie","Going the Distance",5.9,"https://image.tmdb.org/t/p/w780/jGimZXQRkocJOgdLSPCgaWNfMJa.jpg","https://image.tmdb.org/t/p/w780/2WRQiwOsy0LZj4PNSKCjQQk19e3.jpg","2010-09-01","Erin and Garrett are very much in love. When Erin moves to San Francisco to finish her journalism degree and Garrett stays behind in New York to work in the music industry, they gamely keep the romance alive with webcams and frequent-flyer miles. But just when it seems the lovers will soon be reunited, they each score a big break that could separate them for good.","2017-12-11 16:49:23.187-05","2017-12-11 16:49:23.187-05"
264,1247,"movie","The Good Shepherd",6.3,"https://image.tmdb.org/t/p/w780/3qvtPTzdeV5cJFBpJO56KFAkF4d.jpg","https://image.tmdb.org/t/p/w780/s2RYkRXrjUIyOlmzym37kpLTKRz.jpg","2006-12-11","Edward Wilson, the only witness to his father's suicide and member of the Skull and Bones Society while a student at Yale, is a morally upright young man who values honor and discretion, qualities that help him to be recruited for a career in the newly founded OSS. His dedication to his work does not come without a price though, leading him to sacrifice his ideals and eventually his family.","2017-12-11 16:49:24.689-05","2017-12-11 16:49:24.689-05"
265,41210,"movie","The Switch",5.9,"https://image.tmdb.org/t/p/w780/4UnmIN6aJhUiCIw8JlQuxUJ9vzR.jpg","https://image.tmdb.org/t/p/w780/cikOGh4sUstWitAS3BTEpXsJ1vr.jpg","2010-05-11","An unmarried 40-year-old woman turns to a turkey baster in order to become pregnant. Seven years later, she reunites with her best friend, who has been living with a secret: he replaced her preferred sperm sample with his own.","2017-12-11 16:49:26.19-05","2017-12-11 16:49:26.19-05"
267,53765,"movie","Mr. Jealousy",6.1,"https://image.tmdb.org/t/p/w780/f8jPxVQf2tEU57sQOoLnmWw7FdE.jpg","https://image.tmdb.org/t/p/w780/a4pDbwrt528alz21qIHW0sTQDJf.jpg","1997-09-11","After his first date at age 15 ended with the girl making out with another man at a party, aspiring writer Lester Grimm has treated all his girlfriends with jealousy and suspicion. While dating Ramona Ray, paranoia gets the best of him when he discovers that her most recent ex is successful novelist Dashiell Frank. Lester begins attending the same group therapy sessions as Dashiell to learn about Ramona's past with him.","2017-12-11 16:49:29.179-05","2017-12-11 16:49:29.179-05"
268,548,"movie","Rashomon",8,"https://image.tmdb.org/t/p/w780/qLGAOQd1RSnfpJab0MN5Lubkgu5.jpg","https://image.tmdb.org/t/p/w780/mwWJuktWk8z5OY4og0z48Jg4u3n.jpg","1950-12-26","Brimming with action while incisively examining the nature of truth, ""Rashomon"" is perhaps the finest film ever to investigate the philosophy of justice. Through an ingenious use of camera and flashbacks, Kurosawa reveals the complexities of human nature as four people recount different versions of the story of a man's murder and the rape of his wife.","2017-12-11 16:49:30.678-05","2017-12-11 16:49:30.678-05"
269,5143,"movie","Hannah and Her Sisters",7.6,"https://image.tmdb.org/t/p/w780/tYKXeGArupxx4An31BnJv8iQGAo.jpg","https://image.tmdb.org/t/p/w780/dFq98GFwGBS7DF5XihdcR1kMN4G.jpg","1986-02-07","Between two Thanksgivings, Hannah's husband falls in love with her sister Lee, while her hypochondriac ex-husband rekindles his relationship with her sister Holly.","2017-12-11 16:49:32.174-05","2017-12-11 16:49:32.174-05"
270,1700,"movie","Misery",7.6,"https://image.tmdb.org/t/p/w780/43HsIo5PPMIs42tmtNmqiuJVSNR.jpg","https://image.tmdb.org/t/p/w780/s0Ot5zUmVF1jSN9WpBHRafvUPld.jpg","1990-11-28","Novelist Paul Sheldon crashes his car on a snowy Colorado road. He is found by Annie Wilkes, the ""number one fan"" of Paul's heroine Misery Chastaine. Annie is also somewhat unstable, and Paul finds himself crippled, drugged and at her mercy.","2017-12-11 16:49:33.678-05","2017-12-11 16:49:33.678-05"
271,2639,"movie","Deconstructing Harry",7.3,"https://image.tmdb.org/t/p/w780/lfoCFeOtm6QLKTVIo2gFfrKrS9H.jpg","https://image.tmdb.org/t/p/w780/krKRthefSZlUjnzDvN4isqty0R7.jpg","1997-08-26","This film tells the story of a successful writer called Harry Block, played by Allen himself, who draws inspiration from people he knows in real-life, and from events that happened to him, sometimes causing these people to become alienated from him as a result.","2017-12-11 16:49:35.17-05","2017-12-11 16:49:35.17-05"
272,6106,"movie","Salvador",7.1,"https://image.tmdb.org/t/p/w780/iYf4NUl5NL8aYXnSsNEK8lC8x3e.jpg","https://image.tmdb.org/t/p/w780/1aNbLMXB2E7e00ko2rDPEyogI9A.jpg","1986-04-23","A second rated journalist from the US tries his luck in El Salvador during the military dictatorship in the 1980s.","2017-12-11 16:49:36.689-05","2017-12-11 16:49:36.689-05"
273,11030,"movie","Zelig",7.4,"https://image.tmdb.org/t/p/w780/yzLqIeCPofnGRdCZt7OjfM8NOKS.jpg","https://image.tmdb.org/t/p/w780/5dgjgBMWHcOrXL7EbGnU73WpXNB.jpg","1983-07-15","Fictional documentary about the life of human chameleon Leonard Zelig, a man who becomes a celebrity in the 1920s due to his ability to look and act like whoever is around him. Clever editing places Zelig in real newsreel footage of Woodrow Wilson, Babe Ruth, and others.","2017-12-11 16:49:38.181-05","2017-12-11 16:49:38.181-05"
275,11561,"movie","Sleeper",7,"https://image.tmdb.org/t/p/w780/wEo1AsdSckokKpP2S9YQRWuSXaH.jpg","https://image.tmdb.org/t/p/w780/fna6VsLR1EX3cF29Pk2FYZkfsBv.jpg","1973-12-17","Miles Monroe, a clarinet-playing health food store proprietor, is revived out of cryostasis 200 years into a future world in order to help rebels fight an oppressive government regime.","2017-12-11 16:49:41.29-05","2017-12-11 16:49:41.29-05"
276,590,"movie","The Hours",7.1,"https://image.tmdb.org/t/p/w780/yGdO0KleREN50MRxjPDnHcbvAVL.jpg","https://image.tmdb.org/t/p/w780/vRTqBRCLGiZNITXfdhGZd3tZ7Qh.jpg","2002-12-27","""The Hours"" is the story of three women searching for more potent, meaningful lives. Each is alive at a different time and place, all are linked by their yearnings and their fears. Their stories intertwine, and finally come together in a surprising, transcendent moment of shared recognition.","2017-12-11 16:49:42.705-05","2017-12-11 16:49:42.705-05"
277,10843,"movie","After Hours",7.4,"https://image.tmdb.org/t/p/w780/98nGvjpXxfxGmnCQHqjAY9f0wdr.jpg","https://image.tmdb.org/t/p/w780/s5XkBqUMwE0wQv9NY0XERs64cgs.jpg","1985-09-13","An ordinary word processor has the worst night of his life after he agrees to visit a girl in Soho whom he met that evening at a coffee shop.","2017-12-11 16:49:44.183-05","2017-12-11 16:49:44.183-05"
278,11050,"movie","Terms of Endearment",6.9,"https://image.tmdb.org/t/p/w780/8jOZrHAbHmMtcZOhFeJDtwzylRs.jpg","https://image.tmdb.org/t/p/w780/zGl7KwZX8LQQAdYaaYawTFF6HKY.jpg","1983-11-20","Aurora and Emma are mother and daughter who march to different drummers. Beginning with Emma's marriage, Aurora shows how difficult and loving she can be. The movie covers several years of their lives as each finds different reasons to go on living and find joy. Aurora's interludes with Garrett Breedlove, retired astronaut and next door neighbor are quite striking.","2017-12-11 16:49:45.674-05","2017-12-11 16:49:45.674-05"
279,396,"movie","Who's Afraid of Virginia Woolf?",7.8,"https://image.tmdb.org/t/p/w780/u7unQwnv8olv8EofKFlhxlUakOJ.jpg","https://image.tmdb.org/t/p/w780/meHvC3nTKd2jE4oSytADtGjR09l.jpg","1966-06-21","Mike Nichols’ film from Edward Albee's play brought new themes to the film industry. Elizabeth Taylor and Richard Burton have never been more brilliant together as they portray an experienced married couple who love each other yet verbally attack one another when they see how boring their naïve newlywed guests have made their night.","2017-12-11 16:49:47.186-05","2017-12-11 16:49:47.186-05"
280,2757,"movie","Adaptation.",7.4,"https://image.tmdb.org/t/p/w780/nL9o28hfjYogauJUBmMzBXbp32T.jpg","https://image.tmdb.org/t/p/w780/5trb1V5f3IsjpZx2GiuUylowl3W.jpg","2002-12-06","A love-lorn script writer grows increasingly desperate in his quest to adapt the book 'The Orchid Thief'.","2017-12-11 16:49:48.676-05","2017-12-11 16:49:48.676-05"
281,11004,"movie","Wonder Boys",6.9,"https://image.tmdb.org/t/p/w780/rm17rjlE1cMZ3htuLu4BVXJxh5m.jpg","https://image.tmdb.org/t/p/w780/aajFu5pK4YqBLKEkZzSBpJjoG68.jpg","2000-02-22","Grady (Michael Douglas) is a 50-ish English professor who hasn't had a thing published in years -- not since he wrote his award winning ""Great American Novel"" 7 years ago. This weekend proves even worse than he could imagine as he finds himself reeling from one misadventure to another in the company of a new wonder boy author.","2017-12-11 16:49:50.181-05","2017-12-11 16:49:50.181-05"
282,290,"movie","Barton Fink",7.3,"https://image.tmdb.org/t/p/w780/kptmPB0rwfLqf1yQPCWewCoyiiq.jpg","https://image.tmdb.org/t/p/w780/e0YvBTPwIL6Jb29glF3LE9n8GH2.jpg","1991-08-01","A renowned New York playwright is enticed to California to write for the movies and discovers the hellish truth of Hollywood.","2017-12-11 16:49:51.674-05","2017-12-11 16:49:51.674-05"
283,599,"movie","Sunset Boulevard",8.2,"https://image.tmdb.org/t/p/w780/49OTCCPYlARRe2JS1PAhPJmFkIW.jpg","https://image.tmdb.org/t/p/w780/oFwzvRgfxJc0FUr2mwYTi10dk3G.jpg","1950-08-10","A hack screenwriter writes a screenplay for a former silent-film star who has faded into Hollywood obscurity.","2017-12-11 16:49:53.169-05","2017-12-11 16:49:53.169-05"
284,1018,"movie","Mulholland Drive",7.7,"https://image.tmdb.org/t/p/w780/ihkQywNs6Si24WssdmT1rNHuAYy.jpg","https://image.tmdb.org/t/p/w780/oKyY4TFaLjQTgyX8oRde82GinOw.jpg","2001-05-16","After a car wreck on the winding Mulholland Drive renders a woman amnesic, she and a perky Hollywood-hopeful search for clues and answers across Los Angeles in a twisting venture beyond dreams and reality.","2017-12-11 16:49:54.674-05","2017-12-11 16:49:54.674-05"
285,2118,"movie","L.A. Confidential",7.7,"https://image.tmdb.org/t/p/w780/orhLhvWPRYcW2isnqtNKE08sAPV.jpg","https://image.tmdb.org/t/p/w780/rIXzJCAvyd3Ci8ipylDQ5wUKqwh.jpg","1997-09-19","Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.","2017-12-11 16:49:56.184-05","2017-12-11 16:49:56.184-05"
286,949,"movie","Heat",7.7,"https://image.tmdb.org/t/p/w780/jMzVSwQp1lLVq9fnQQ4yOjr1YZ2.jpg","https://image.tmdb.org/t/p/w780/zMyfPUelumio3tiDKPffaUpsQTD.jpg","1995-12-15","Obsessive master thief, Neil McCauley leads a top-notch crew on various daring heists throughout Los Angeles while determined detective, Vincent Hanna pursues him without rest. Each man recognizes and respects the ability and the dedication of the other even though they are aware their cat-and-mouse game may end in violence.","2017-12-11 16:49:57.682-05","2017-12-11 16:49:57.682-05"
287,15389,"movie","Metropolitan",7,"https://image.tmdb.org/t/p/w780/h5hCAcLte74QvYJ0hZKVLzMcgXW.jpg","https://image.tmdb.org/t/p/w780/9L1D4WVc4vRdD3kfjMtE6LOVy1g.jpg","1990-08-03","A sparkling comedic chronicle of a middle-class young man’s romantic misadventures among New York City’s debutante society. Stillman’s deft, literate dialogue and hilariously highbrow observations earned this debut film an Academy Award nomination for Best Original Screenplay. Alongside the wit and sophistication, though, lies a tender tale of adolescent anxiety.","2017-12-11 16:49:59.181-05","2017-12-11 16:49:59.181-05"
288,7859,"movie","Half Nelson",6.6,"https://image.tmdb.org/t/p/w780/r4y4g6PjIoYPZHAwXtP9MDs4f9o.jpg","https://image.tmdb.org/t/p/w780/wyHgDpNnaNj0Ea5lJanbDGPQcZR.jpg","2006-08-11","Despite his dedication to the junior-high students who fill his classroom, idealistic teacher Dan Dunne leads a secret life of addiction that the majority of his students will never know. But things change when a troubled student Drey makes a startling discovery of his secret life, causing a tenuous bond between the two that could either end disastrously or provide a catalyst of hope.","2017-12-11 16:50:00.682-05","2017-12-11 16:50:00.682-05"
289,30197,"movie","The Producers",7.3,"https://image.tmdb.org/t/p/w780/1pf5eObre2IdJw2qn2gDqaScRh.jpg","https://image.tmdb.org/t/p/w780/xgKikS0QQcWS1CvhjbemeoBFd32.jpg","1967-11-22","Broadway producer, Max Bialystock and his accountant, Leo Bloom plan to make money by charming little old ladies to invest in a production many times over what it will actually cost, and then put on a sure-fire flop, so nobody will ask for their money back – and what can be a more certain flop than a tasteless musical celebrating Hitler.","2017-12-11 16:50:02.177-05","2017-12-11 16:50:02.177-05"
290,8849,"movie","Alfie",5.5,"https://image.tmdb.org/t/p/w780/gXDOdcEPi2FxCOTA1hwZTmF0Hv7.jpg","https://image.tmdb.org/t/p/w780/dvKvkoc2d06cOSheq5hQ7G4FJJX.jpg","2004-10-22","In Manhattan, the British limousine driver Alfie is surrounded by beautiful women, having one night stands with all of them and without any sort of commitment. His best friends are his colleague Marlon and his girl-friend Lonette. Alfie has a brief affair with Lonette, and the consequences of his act forces Alfie to reflect over his lifestyle.","2017-12-11 16:50:03.697-05","2017-12-11 16:50:03.697-05"
291,7288,"movie","Duplex",5.9,"https://image.tmdb.org/t/p/w780/460905or2cCiaG93csoIUBBMwYq.jpg","https://image.tmdb.org/t/p/w780/rFtYcCd21ML6s0EuGMEuojFvz3B.jpg","2003-09-26","When a young couple buys their dream home, they have no idea what the sweet little old lady upstairs is going to put them through!","2017-12-11 16:50:05.197-05","2017-12-11 16:50:05.197-05"
292,14926,"movie","Uptown Girls",6.1,"https://image.tmdb.org/t/p/w780/xPC1HPE8UgwWT8QbnwXWuL90Try.jpg","https://image.tmdb.org/t/p/w780/tNT8R6s1RNFxVbzcQPuJE75HLPi.jpg","2003-08-15","Molly Gunn, the freewheeling daughter of a deceased rock legend, is forced to get a job when her manager steals her money. As nanny for precocious Ray, the oft ignored daughter of a music executive she learns what it means to be an adult while teaching Ray how to be a child.","2017-12-11 16:50:06.674-05","2017-12-11 16:50:06.674-05"
293,2642,"movie","Two Weeks Notice",5.9,"https://image.tmdb.org/t/p/w780/hHkS7c18u6sc6CCE1GXi6J6TmHo.jpg","https://image.tmdb.org/t/p/w780/nfgAa80L1RCkLBbeob0W3Ydhg8H.jpg","2002-12-19","Dedicated environmental lawyer Lucy Kelson goes to work for billionaire George Wade as part of a deal to preserve a community center. Indecisive and weak-willed George grows dependent on Lucy's guidance on everything from legal matters to clothing. Exasperated, Lucy gives notice and picks Harvard graduate June Carter as her replacement. As Lucy's time at the firm nears an end, she grows jealous of June and has second thoughts about leaving George.","2017-12-11 16:50:08.182-05","2017-12-11 16:50:08.182-05"
294,9535,"movie","Analyze This",6.4,"https://image.tmdb.org/t/p/w780/qYoJPvlUZLRUfKCQnE7TFf3cDYw.jpg","https://image.tmdb.org/t/p/w780/eqa4TEgkx63WRhqyD8eTwmL7bUi.jpg","1999-03-05","Countless wiseguy films are spoofed in this film that centers on the neuroses and angst of a powerful Mafia racketeer who suffers from panic attacks. When Paul Vitti needs help dealing with his role in the ""family,"" unlucky shrink Dr. Ben Sobel is given just days to resolve Vitti's emotional crisis and turn him into a happy, well-adjusted gangster.","2017-12-11 16:50:09.683-05","2017-12-11 16:50:09.683-05"
295,9932,"movie","Analyze That",5.7,"https://image.tmdb.org/t/p/w780/4HBhDTmAY2MkdvQm7WDyDIgNDNj.jpg","https://image.tmdb.org/t/p/w780/qq12vSFojs306GpQh2hf5oILMsc.jpg","2002-12-06","The mafia's Paul Vitti is back in prison and will need some serious counseling when he gets out. Naturally, he returns to his analyst Dr. Ben Sobel for help and finds that Sobel needs some serious help himself as he has inherited the family practice, as well as an excess stock of stress.","2017-12-11 16:50:11.181-05","2017-12-11 16:50:11.181-05"
296,2251,"movie","Unfaithful",6.3,"https://image.tmdb.org/t/p/w780/mdP4XVSJ9lfCK8PJYYrttVmZ9Xz.jpg","https://image.tmdb.org/t/p/w780/ztenZXLECkDXTXN6KEugPVvMTIl.jpg","2002-05-10","Connie is a wife and mother whose 11-year marriage to Edward has lost its sexual spark. When Connie literally runs into handsome book collector Paul, he sweeps her into an all-consuming affair. But Edward soon becomes suspicious and decides to confront the other man.","2017-12-11 16:50:12.681-05","2017-12-11 16:50:12.681-05"
